batch_size,passes_1,passes_10,passes_100,passes_1000,passes_10000
1,0.02941155433654785,0.23053312301635742,2.1068003177642822,20.26961874961853,201.82172083854675
6,0.012100934982299805,0.053956031799316406,0.4992804527282715,4.6945555210113525,46.82184290885925
16,0.003166675567626953,0.030857086181640625,0.271348237991333,2.5113298892974854,25.366795778274536
64,0.0029315948486328125,0.030775070190429688,0.22296667098999023,2.1722424030303955,21.06049394607544
